# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Apr  1 18:53:37 2026
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
Kepler-44 b,Kepler-44,0,1,1,3.24672200000,0.00000730000,-0.00000730000,0,0.0457000000,0.0017000000,-0.0017000000,0,13.45080000,1.23299000,-1.23299000,0,1.20000000,0.11000000,-0.11000000,0,327.36490000,27.65121000,-27.65121000,0,1.03000000,0.08700000,-0.08700000,0,Mass,,,,,1568.00,59.00,-59.00,0,5757.00,134.00,-134.00,0,1.460000,0.120000,-0.120000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h00m24.56s,300.1023512,+45d45m43.89s,45.7621918,1188.00000000,32.64500000,-32.64500000,14.6901000,0.0002840,-0.0002840
Kepler-44 b,Kepler-44,0,1,1,3.24673248000,0.00000013000,-0.00000013000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5757.00,134.00,-134.00,0,1.499590,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h00m24.56s,300.1023512,+45d45m43.89s,45.7621918,1188.00000000,32.64500000,-32.64500000,14.6901000,0.0002840,-0.0002840
Kepler-44 b,Kepler-44,0,1,1,3.24673265100,0.00000040600,-0.00000040600,0,0.0442000000,,,0,12.71000000,1.05000000,-1.00000000,0,1.13391220,0.09367489,-0.08921418,0,,,,,,,,,,0.000000,,,0,1460.00,,,0,5763.00,101.00,-115.00,0,1.457000,0.120000,-0.115000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h00m24.56s,300.1023512,+45d45m43.89s,45.7621918,1188.00000000,32.64500000,-32.64500000,14.6901000,0.0002840,-0.0002840
Kepler-44 b,Kepler-44,0,1,1,3.24672930000,0.00000300000,-0.00000300000,0,0.0446000000,0.0011000000,-0.0010000000,0,12.21781000,0.78463000,-0.78463000,0,1.09000000,0.07000000,-0.07000000,0,311.79123000,31.78300000,-30.82951000,0,0.98100000,0.10000000,-0.09700000,0,Mass,0.070000,,,1,,,,,5800.00,100.00,-100.00,0,1.350000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h00m24.56s,300.1023512,+45d45m43.89s,45.7621918,1188.00000000,32.64500000,-32.64500000,14.6901000,0.0002840,-0.0002840
Kepler-44 b,Kepler-44,0,1,1,3.24673204800,0.00000039400,-0.00000039400,0,0.0442000000,,,0,12.40000000,1.03000000,-0.93000000,0,1.10625581,0.09189060,-0.08296919,0,,,,,,,,,,0.000000,,,0,1459.00,,,0,5763.00,103.00,-114.00,0,1.457000,0.121000,-0.109000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h00m24.56s,300.1023512,+45d45m43.89s,45.7621918,1188.00000000,32.64500000,-32.64500000,14.6901000,0.0002840,-0.0002840
Kepler-440 b,Kepler-440,0,1,1,101.11149760000,0.00088910000,-0.00088910000,0,,,,,1.63000000,0.18000000,-0.19000000,0,0.14541886,0.01605852,-0.01695066,0,,,,,,,,,,,,,,,,,,3959.00,76.33,-81.68,0,0.530000,0.054000,-0.062000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m24.02s,285.3500664,+41d27m08.53s,41.4523695,301.03000000,2.27800000,-2.27800000,15.1058000,0.0003800,-0.0003800
Kepler-440 b,Kepler-440,0,1,1,101.11149760000,0.00088910000,-0.00088910000,0,0.3340000000,,,0,1.47000000,0.19000000,-0.18000000,0,0.13114484,0.01695069,-0.01605855,0,,,,,,,,,,0.000000,,,0,201.00,,,0,3813.00,58.00,-87.00,0,0.477000,0.060000,-0.060000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m24.02s,285.3500664,+41d27m08.53s,41.4523695,301.03000000,2.27800000,-2.27800000,15.1058000,0.0003800,-0.0003800
Kepler-440 b,Kepler-440,0,1,1,101.11135511000,0.00001164000,-0.00001164000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3891.00,157.00,-157.00,0,0.662800,0.019835,-0.019835,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m24.02s,285.3500664,+41d27m08.53s,41.4523695,301.03000000,2.27800000,-2.27800000,15.1058000,0.0003800,-0.0003800
Kepler-440 b,Kepler-440,1,1,1,101.11141000000,0.00087000000,-0.00068000000,0,0.2420000000,0.0660000000,-0.0410000000,0,1.86000000,0.24000000,-0.19000000,0,0.17000000,0.02000000,-0.02000000,0,,,,,,,,,,0.340000,0.120000,-0.190000,-1,,,,,4134.00,154.00,-154.00,0,0.559000,0.029000,-0.054000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m24.02s,285.3500664,+41d27m08.53s,41.4523695,301.03000000,2.27800000,-2.27800000,15.1058000,0.0003800,-0.0003800
Kepler-440 b,Kepler-440,0,1,1,101.11070140000,0.00095290000,-0.00095290000,0,,,,0,,,,0,,,,,,,,,,,,,,,,,0,,,,0,3891.00,157.00,-157.00,0,0.662800,0.019835,-0.019835,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m24.02s,285.3500664,+41d27m08.53s,41.4523695,301.03000000,2.27800000,-2.27800000,15.1058000,0.0003800,-0.0003800
Kepler-440 b,Kepler-440,0,1,1,101.11149760000,0.00088910000,-0.00088910000,0,0.3340000000,,,0,1.47000000,0.19000000,-0.18000000,0,0.13114484,0.01695069,-0.01605855,0,,,,,,,,,,0.000000,,,0,201.00,,,0,3813.00,58.00,-87.00,0,0.477000,0.060000,-0.060000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m24.02s,285.3500664,+41d27m08.53s,41.4523695,301.03000000,2.27800000,-2.27800000,15.1058000,0.0003800,-0.0003800
Kepler-440 b,Kepler-440,0,1,1,101.11070140000,0.00095290000,-0.00095290000,0,0.3548000000,,,0,1.61000000,0.10000000,-0.08000000,0,0.14363483,0.00892142,-0.00713713,0,,,,,,,,,,0.000000,,,0,229.00,,,0,4133.00,74.00,-82.00,0,0.561000,0.033000,-0.030000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m24.02s,285.3500664,+41d27m08.53s,41.4523695,301.03000000,2.27800000,-2.27800000,15.1058000,0.0003800,-0.0003800
Kepler-440 b,Kepler-440,0,1,1,101.11149760000,0.00088910000,-0.00088910000,0,0.3340000000,,,0,1.47000000,0.19000000,-0.18000000,0,0.13114484,0.01695069,-0.01605855,0,,,,,,,,,,0.000000,,,0,201.00,,,0,3813.00,58.00,-87.00,0,0.477000,0.060000,-0.060000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m24.02s,285.3500664,+41d27m08.53s,41.4523695,301.03000000,2.27800000,-2.27800000,15.1058000,0.0003800,-0.0003800
Kepler-440 b,Kepler-440,0,1,1,101.11081130100,0.00052713250,-0.00052713250,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3891.00,157.00,-157.00,0,0.662800,0.019835,-0.019835,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m24.02s,285.3500664,+41d27m08.53s,41.4523695,301.03000000,2.27800000,-2.27800000,15.1058000,0.0003800,-0.0003800
Kepler-440 b,Kepler-440,0,1,1,101.11000000000,,,0,,,,,1.92000000,0.09000000,-0.10000000,0,0.17129122,0.00802928,-0.00892142,0,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m24.02s,285.3500664,+41d27m08.53s,41.4523695,301.03000000,2.27800000,-2.27800000,15.1058000,0.0003800,-0.0003800
Kepler-440 b,Kepler-440,0,1,1,,,,,,,,,1.89900000,0.12100000,-0.09500000,0,0.16941743,0.01079490,-0.00847533,0,,,,,,,,,,,,,,,,,,4134.00,83.00,-83.00,0,0.661000,0.028000,-0.027000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m24.02s,285.3500664,+41d27m08.53s,41.4523695,301.03000000,2.27800000,-2.27800000,15.1058000,0.0003800,-0.0003800
Kepler-441 b,Kepler-441,0,1,1,207.24795900000,0.00315400000,-0.00315400000,0,0.5843000000,,,0,1.93000000,0.14000000,-0.20000000,0,0.17218336,0.01248998,-0.01784284,0,,,,,,,,,,0.000000,,,0,194.00,,,0,4243.00,126.00,-134.00,0,0.629000,0.045000,-0.065000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h58m16.07s,284.5669540,+49d00m45.75s,49.0127077,268.00300000,1.80750000,-1.80750000,15.1350000,0.0004090,-0.0004090
Kepler-441 b,Kepler-441,0,1,1,207.24871303500,0.00057323100,-0.00057323100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4021.00,157.00,-157.00,0,0.584762,0.017633,-0.017633,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h58m16.07s,284.5669540,+49d00m45.75s,49.0127077,268.00300000,1.80750000,-1.80750000,15.1350000,0.0004090,-0.0004090
Kepler-441 b,Kepler-441,0,1,1,207.24785000000,0.00262700000,-0.00262700000,0,0.5697000000,,,0,1.56000000,0.09000000,-0.06000000,0,0.13917412,0.00802928,-0.00535285,0,,,,,,,,,,0.000000,,,0,189.00,,,0,4339.00,78.00,-87.00,0,0.553000,0.031000,-0.022000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h58m16.07s,284.5669540,+49d00m45.75s,49.0127077,268.00300000,1.80750000,-1.80750000,15.1350000,0.0004090,-0.0004090
Kepler-441 b,Kepler-441,0,1,1,207.24795900000,0.00315400000,-0.00315400000,0,0.5843000000,,,0,1.93000000,0.14000000,-0.20000000,0,0.17218336,0.01248998,-0.01784284,0,,,,,,,,,,0.000000,,,0,194.00,,,0,4243.00,126.00,-134.00,0,0.629000,0.045000,-0.065000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h58m16.07s,284.5669540,+49d00m45.75s,49.0127077,268.00300000,1.80750000,-1.80750000,15.1350000,0.0004090,-0.0004090
Kepler-441 b,Kepler-441,0,1,1,207.24795900000,0.00315400000,-0.00315400000,0,,,,,1.88000000,0.10000000,-0.23000000,0,0.16772237,0.00892140,-0.02051923,0,,,,,,,,,,,,,,,,,,4158.00,54.90,-54.24,0,0.620000,0.032000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h58m16.07s,284.5669540,+49d00m45.75s,49.0127077,268.00300000,1.80750000,-1.80750000,15.1350000,0.0004090,-0.0004090
Kepler-441 b,Kepler-441,0,1,1,,,,,,,,,1.46200000,0.08600000,-0.11200000,0,0.13043090,0.00767241,-0.00999197,0,,,,,,,,,,,,,,,,,,4340.00,87.00,-87.00,0,0.518000,0.022000,-0.021000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h58m16.07s,284.5669540,+49d00m45.75s,49.0127077,268.00300000,1.80750000,-1.80750000,15.1350000,0.0004090,-0.0004090
Kepler-441 b,Kepler-441,0,1,1,207.24785000000,0.00262700000,-0.00262700000,0,,,,0,,,,0,,,,,,,,,,,,,,,,,0,,,,0,4021.00,157.00,-157.00,0,0.584762,0.017633,-0.017633,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h58m16.07s,284.5669540,+49d00m45.75s,49.0127077,268.00300000,1.80750000,-1.80750000,15.1350000,0.0004090,-0.0004090
Kepler-441 b,Kepler-441,1,1,1,207.24820000000,0.00220000000,-0.00200000000,0,0.6400000000,0.3200000000,-0.1300000000,0,1.64000000,0.22000000,-0.24000000,0,0.15000000,0.02000000,-0.02000000,0,,,,,,,,,,0.100000,0.110000,-0.100000,-1,,,,,4340.00,177.00,-177.00,0,0.550000,0.038000,-0.054000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h58m16.07s,284.5669540,+49d00m45.75s,49.0127077,268.00300000,1.80750000,-1.80750000,15.1350000,0.0004090,-0.0004090
Kepler-441 b,Kepler-441,0,1,1,207.24795900000,0.00315400000,-0.00315400000,0,0.5843000000,,,0,1.93000000,0.14000000,-0.20000000,0,0.17218336,0.01248998,-0.01784284,0,,,,,,,,,,0.000000,,,0,194.00,,,0,4243.00,126.00,-134.00,0,0.629000,0.045000,-0.065000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h58m16.07s,284.5669540,+49d00m45.75s,49.0127077,268.00300000,1.80750000,-1.80750000,15.1350000,0.0004090,-0.0004090
Kepler-442 b,Kepler-442,0,1,1,112.29897559000,0.00003359000,-0.00003359000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563.00,122.00,-122.00,0,0.618522,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m27.98s,285.3666029,+39d16m48.25s,39.2800704,365.96500000,2.76300000,-2.72400000,14.9304000,0.0002870,-0.0002870
Kepler-442 b,Kepler-442,0,1,1,112.30683900000,0.00243200000,-0.00243200000,0,0.3930000000,,,0,1.56000000,0.14000000,-0.15000000,0,0.13917412,0.01248998,-0.01338213,0,,,,,,,,,,0.000000,,,0,260.00,,,0,4569.00,141.00,-124.00,0,0.653000,0.060000,-0.062000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m27.98s,285.3666029,+39d16m48.25s,39.2800704,365.96500000,2.76300000,-2.72400000,14.9304000,0.0002870,-0.0002870
Kepler-442 b,Kepler-442,0,1,1,112.30683900000,0.00243200000,-0.00243200000,0,0.3930000000,,,0,1.56000000,0.14000000,-0.15000000,0,0.13917412,0.01248998,-0.01338213,0,,,,,,,,,,0.000000,,,0,260.00,,,0,4569.00,141.00,-124.00,0,0.653000,0.060000,-0.062000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m27.98s,285.3666029,+39d16m48.25s,39.2800704,365.96500000,2.76300000,-2.72400000,14.9304000,0.0002870,-0.0002870
Kepler-442 b,Kepler-442,0,1,1,112.30313600000,0.00172200000,-0.00172200000,0,0.3874000000,,,0,1.30000000,0.07000000,-0.05000000,0,0.11597843,0.00624499,-0.00446071,0,,,,,,,,,,0.000000,,,0,241.00,,,0,4401.00,78.00,-78.00,0,0.595000,0.030000,-0.024000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m27.98s,285.3666029,+39d16m48.25s,39.2800704,365.96500000,2.76300000,-2.72400000,14.9304000,0.0002870,-0.0002870
Kepler-442 b,Kepler-442,0,1,1,112.30313600000,0.00172200000,-0.00172200000,0,,,,0,,,,0,,,,,,,,,,,,,,,,,0,,,,0,4563.00,122.00,-122.00,0,0.618522,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m27.98s,285.3666029,+39d16m48.25s,39.2800704,365.96500000,2.76300000,-2.72400000,14.9304000,0.0002870,-0.0002870
Kepler-442 b,Kepler-442,0,1,1,112.30340965600,0.00056615780,-0.00056615780,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563.00,122.00,-122.00,0,0.618522,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m27.98s,285.3666029,+39d16m48.25s,39.2800704,365.96500000,2.76300000,-2.72400000,14.9304000,0.0002870,-0.0002870
Kepler-442 b,Kepler-442,0,1,1,112.30683900000,0.00243200000,-0.00243200000,0,0.3930000000,,,0,1.56000000,0.14000000,-0.15000000,0,0.13917412,0.01248998,-0.01338213,0,,,,,,,,,,0.000000,,,0,260.00,,,0,4569.00,141.00,-124.00,0,0.653000,0.060000,-0.062000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m27.98s,285.3666029,+39d16m48.25s,39.2800704,365.96500000,2.76300000,-2.72400000,14.9304000,0.0002870,-0.0002870
Kepler-442 b,Kepler-442,1,1,1,112.30530000000,0.00240000000,-0.00280000000,0,0.4090000000,0.2090000000,-0.0600000000,0,1.34000000,0.11000000,-0.18000000,0,0.12000000,0.01000000,-0.02000000,0,,,,,,,,,,0.040000,0.080000,-0.040000,-1,,,,,4402.00,100.00,-100.00,0,0.598000,0.023000,-0.024000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m27.98s,285.3666029,+39d16m48.25s,39.2800704,365.96500000,2.76300000,-2.72400000,14.9304000,0.0002870,-0.0002870
Kepler-442 b,Kepler-442,0,1,1,112.30683900000,0.00243200000,-0.00243200000,0,,,,,1.59000000,0.11000000,-0.10000000,0,0.14185030,0.00981354,-0.00892140,0,,,,,,,,,,,,,,,,,,4501.00,41.33,-32.23,0,0.660000,0.019000,-0.021000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m27.98s,285.3666029,+39d16m48.25s,39.2800704,365.96500000,2.76300000,-2.72400000,14.9304000,0.0002870,-0.0002870
Kepler-442 b,Kepler-442,0,1,1,,,,,,,,,1.39500000,0.10100000,-0.09600000,0,0.12445356,0.00901062,-0.00856455,0,,,,,,,,,,,,,,,,,,4402.00,88.00,-88.00,0,0.637000,0.027000,-0.026000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m27.98s,285.3666029,+39d16m48.25s,39.2800704,365.96500000,2.76300000,-2.72400000,14.9304000,0.0002870,-0.0002870
Kepler-443 b,Kepler-443,0,1,1,177.66911200000,0.00387200000,-0.00387200000,0,0.5724000000,,,0,2.20000000,0.25000000,-0.16000000,0,0.19627119,0.02230354,-0.01427427,0,,,,,,,,,,0.000000,,,0,246.00,,,0,4907.00,160.00,-130.00,0,0.739000,0.086000,-0.054000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m26.52s,288.6104839,+49d58m06.76s,49.9685458,802.27100000,23.26000000,-22.00700000,15.9005000,0.0005840,-0.0005840
Kepler-443 b,Kepler-443,0,1,1,177.66911200000,0.00387200000,-0.00387200000,0,0.5625400000,0.0055000000,-0.0055000000,0,2.06900000,0.15800000,-0.15800000,0,0.18458413,0.01409584,-0.01409584,0,,,,,,,,,,,,,,,,,,4781.00,60.00,-60.00,0,0.697000,0.030000,-0.029000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m26.52s,288.6104839,+49d58m06.76s,49.9685458,802.27100000,23.26000000,-22.00700000,15.9005000,0.0005840,-0.0005840
Kepler-443 b,Kepler-443,0,1,1,177.67477468300,0.00057970320,-0.00057970320,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4696.00,122.00,-122.00,0,0.787708,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m26.52s,288.6104839,+49d58m06.76s,49.9685458,802.27100000,23.26000000,-22.00700000,15.9005000,0.0005840,-0.0005840
Kepler-443 b,Kepler-443,0,1,1,177.66911200000,0.00387200000,-0.00387200000,0,0.5724000000,,,0,2.20000000,0.25000000,-0.16000000,0,0.19627119,0.02230354,-0.01427427,0,,,,,,,,,,0.000000,,,0,246.00,,,0,4907.00,160.00,-130.00,0,0.739000,0.086000,-0.054000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m26.52s,288.6104839,+49d58m06.76s,49.9685458,802.27100000,23.26000000,-22.00700000,15.9005000,0.0005840,-0.0005840
Kepler-443 b,Kepler-443,0,1,1,177.66911200000,0.00387200000,-0.00387200000,0,0.5724000000,,,0,2.20000000,0.25000000,-0.16000000,0,0.19627119,0.02230354,-0.01427427,0,,,,,,,,,,0.000000,,,0,246.00,,,0,4907.00,160.00,-130.00,0,0.739000,0.086000,-0.054000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m26.52s,288.6104839,+49d58m06.76s,49.9685458,802.27100000,23.26000000,-22.00700000,15.9005000,0.0005840,-0.0005840
Kepler-443 b,Kepler-443,0,1,1,,,,,,,,,2.35000000,0.51900000,-0.34100000,0,0.20965296,0.04630208,-0.03042198,0,,,,,,,,,,,,,,,,,,4781.00,96.00,-96.00,0,0.709000,0.039000,-0.036000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m26.52s,288.6104839,+49d58m06.76s,49.9685458,802.27100000,23.26000000,-22.00700000,15.9005000,0.0005840,-0.0005840
